source_platform,source_platform_url,data.id,data.desc,data.createTime,data.stats.collectCount,data.stats.commentCount,data.stats.diggCount,data.stats.playCount,data.stats.shareCount,data.author.nickname,data.author.id,data.duetDisplay,data.duetEnabled,data.author.uniqueId,video_url,sentiment_rulebased,voting.topic,engagement_score
tiktok.com,https://www.tiktok.com/@spschweiz,7559289646815923478,"‼️REMINDER‼️ Vergiss nicht, dir dein Ticket für unsere verlängerte Meyer:Wermuth Podcasttour zu sichern!  Bei den jeweiligen Abenden werden wir unseren Podcast live aufnehmen, wobei ihr die Gesprächsthemen mitentscheiden könnt! Im zweiten Teil fordern sich Mattea und Cédric dann gegenseitig heraus und testen ihre Fähigkeiten. Den Link zu den Tickets findest du in der Bio.",2025-10-09 18:24:37,2,5,95,1413,0,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7559289646815923478,0.09,1,-3.866618440092929
tiktok.com,https://www.tiktok.com/@spschweiz,7556889343726603542,"Meyer:   Wermuth ON TOUR geht in die 2. Runde! Sei mit dabei, wenn Mattea und Cédric ihren Podcast live aufzeichnen und sich im zweiten Teil gegenseitig auf die Probe stellen.  Komm vorbei mit deinen Friends, deinem Grosi oder deinem Gspusi. Wir freuen uns auf die gemeinsamen Abende im Kammgarn (SH), Galvanik (ZG), Bernhard Theater (ZH) und Dampfzentrale (BE) <3 🎟️ Tickets sind erhältlich unter dem Link in unserer Bio. ",2025-10-03 07:10:18,0,4,54,1072,0,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7556889343726603542,0.23,0,-3.9050162388014447
tiktok.com,https://www.tiktok.com/@spschweiz,7555817160434650400,"Wir werden uns mit aller Kraft dafür engagieren, dass die «Nachhaltigkeitsinitiative» der SVP keine Chance hat, damit sie kein Chaos bringen, die Arbeitsbedingungen nicht verschlechtern und unser Land nicht kaputt machen kann.",2025-09-30 09:50:32,394,234,3462,67300,374,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7555817160434650400,0.26,0,3.271935124581744
tiktok.com,https://www.tiktok.com/@spschweiz,7555446240494898454,"Der Systemwechsel bei der Immobilienbesteuerung ist Tatsache.  Dieser Entscheid ist eine schlechte Nachricht für die Mehrheit der Bevölkerung - spezifisch für die Mieter:innen. Steuerausfälle von rund 2 Milliarden Franken werden nun durch Steuererhöhungen auf alle abgewälzt. Für uns steht aber fest: Es braucht endlich eine spürbare Entlastung bei den Mieten und eine Stärkung der Kaufkraft. Deswegen planen wir bereits eine neue Initiative für einkommensabhängige Krankenkassenprämien, von der 85 % der Bevölkerung und nicht nur eine kleine Gruppe profitieren würde.",2025-09-29 09:50:18,58,139,1337,19000,62,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7555446240494898454,-0.38,1,-1.3098794007971897
tiktok.com,https://www.tiktok.com/@spschweiz,7554703794722934038,Noch nicht abgestimmt? 👉 Wecker stellen und morgen an die Urne gehen ⏰🏃‍♀️‍➡️🗳️,2025-09-27 09:49:12,2,15,70,2039,0,SP Schweiz,7124330314721281030,0,,spschweiz,https://www.tiktok.com/@spschweiz/video/7554703794722934038,-0.0,0,-3.7686366991544085
tiktok.com,https://www.tiktok.com/@spschweiz,7554405174157020439,🫳🎤,2025-09-26 14:30:23,374,125,4322,49900,519,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7554405174157020439,0.0,0,2.6666380666111245
tiktok.com,https://www.tiktok.com/@spschweiz,7554050845034286358,"Das könnte dein STRAVA sein! Mach heute eine kurze Jogging-/Spaziergangsroute zum Abstimmungsbriefkasten oder am Sonntag an die Urne und stimm wie Jacky NEIN zur Eigenmietwert-Abschaffung.  So bekommst du nicht nur Kudos von deinen Friends, sondern sparst auch 500 Fr. im Jahr. #stayfit #jackysagtnein (auch wenn die Gegenseite anderes behauptet)",2025-09-25 15:35:25,13,84,356,9538,22,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7554050845034286358,-0.0,2,-2.6989540724011
tiktok.com,https://www.tiktok.com/@spschweiz,7553686814389767457,Häsch au immer Luscht am Aabig am 11i no Mails z mache? 🙃,2025-09-24 16:02:57,577,281,3664,82000,1046,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7553686814389767457,0.0,0,6.831639907809462
tiktok.com,https://www.tiktok.com/@spschweiz,7553281692660698390,"Und wie jedes Jahr steigen die Krankenkassenprämien wieder. Diesmal um ganze 4,4 Prozent!  Die bürgerliche Mehrheit im Parlament sieht jedoch keinen Handlungsbedarf und weigert sich, kostenlindernde Massnahmen zu ergreifen. Die SP will dieser immer schwerer werdenden finanziellen Last für den Grossteil der Bevölkerung nicht tatenlos zuschauen. Deshalb werden wir in den nächsten Monaten eine neue, einkommensbasierte Prämieninitiative lancieren, von der 80 % der Bevölkerung profitieren werden.",2025-09-23 13:50:43,3,17,250,5630,11,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7553281692660698390,0.23,0,-3.5094596037305053
tiktok.com,https://www.tiktok.com/@spschweiz,7552929995337764118,Bis morn chasch no brieflich abstimme 💌,2025-09-22 15:05:57,4,15,316,4850,2,SP Schweiz,7124330314721281030,0,,spschweiz,https://www.tiktok.com/@spschweiz/video/7552929995337764118,0.0,0,-3.558104142927302
tiktok.com,https://www.tiktok.com/@spschweiz,7552463385103764758,"Genau, Frau Marti. Und deswegen stimmen wir nächsten Sonntag am 28. September NEIN zum «Bundesbeschluss über die kantonalen Liegenschaftssteuern auf Zweitliegenschaften» (Eigenmietwert-Abschaffung.  Bis Dienstag kannst du noch brieflich abstimmen!",2025-09-21 08:55:17,9,13,228,3870,4,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7552463385103764758,0.23,2,-3.6398489165347296
tiktok.com,https://www.tiktok.com/@spschweiz,7551350546859298070,"Brauchst du noch Argumente gegen die Abschaffung des Eigenmietwerts? In diesem Video beantworten wir die vier Fragen, die uns am häufigsten gestellt wurden.",2025-09-18 08:56:54,11,58,285,6579,18,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7551350546859298070,-0.06,2,-3.0737387595255026
tiktok.com,https://www.tiktok.com/@spschweiz,7551307550650584353,"Miezerinnen und Miezer, unite! 🐈",2025-09-18 06:11:02,3,5,231,3452,13,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7551307550650584353,0.0,0,-3.6886699133341287
tiktok.com,https://www.tiktok.com/@spschweiz,7550717164232232224,"✂️Lohnschere: 1 zu 333 🤯 Mann, da mueni aso no lang girlbosse...",2025-09-16 15:59:34,11,37,218,6959,9,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7550717164232232224,0.0,0,-3.3105696932073037
tiktok.com,https://www.tiktok.com/@spschweiz,7549644613229743382,Rede. NEIN am 28. September zum Bundesbeschluss über die kantonalen Liegenschaftssteuern auf Zweitliegenschaften (Eigenmietwert-Abschaffung).,2025-09-13 18:36:58,5,11,161,3444,2,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7549644613229743382,0.0,2,-3.70909336879796
