source_platform,source_platform_url,data.id,data.desc,data.createTime,data.stats.collectCount,data.stats.commentCount,data.stats.diggCount,data.stats.playCount,data.stats.shareCount,data.author.nickname,data.author.id,data.duetDisplay,data.duetEnabled,data.author.uniqueId,video_url,sentiment_rulebased,voting.topic,engagement_score
tiktok.com,https://www.tiktok.com/@gruenech,7552565734090476822,Wie sich Rutz von der SVP einfach ertappt fühlte🫢 #eigenmietwert #abstimmungen ,2025-09-21 15:32:25,3,15,34,1061,0,Grüne Schweiz,6937189964334171141,0,True,gruenech,https://www.tiktok.com/@gruenech/video/7552565734090476822,0.01,2,-1.7232607877625727
tiktok.com,https://www.tiktok.com/@gruenech,7548506676991692055,"Wenn so viel Geld im Spiel ist, geht es auch um was…  Und beim Eigenmietwert geht es um Einiges!  Also jetzt unbedingt noch alle informieren, dass diese Vorlage nur so halb kompliziert ist und es definitiv ein NEIN braucht am 28. September 📮",2025-09-10 17:01:12,2,7,38,914,0,Grüne Schweiz,6937189964334171141,0,True,gruenech,https://www.tiktok.com/@gruenech/video/7548506676991692055,-0.03,2,-2.303020081193247
tiktok.com,https://www.tiktok.com/@gruenech,7547736837498932502,"Noch Fragen zur neuen E-ID?  falls ja,  dann hat unser Nationalrat Gerhard Andrey sicher die Antwort 👨🏻‍💻",2025-09-08 15:13:50,1,7,27,1076,1,Grüne Schweiz,6937189964334171141,0,True,gruenech,https://www.tiktok.com/@gruenech/video/7547736837498932502,0.38,1,-1.9578369399577356
tiktok.com,https://www.tiktok.com/@gruenech,7544045034320973078,"30 Jahre nach unserem ersten Vorstoss steht das Parlament kurz davor, Cannabis zu legalisieren. Das wurde auch Zeit, oder? ✌ 🌿",2025-08-29 16:27:45,1,1,12,519,0,Grüne Schweiz,6937189964334171141,0,,gruenech,https://www.tiktok.com/@gruenech/video/7544045034320973078,-0.0,0,-3.404520526026227
tiktok.com,https://www.tiktok.com/@gruenech,7544024568126639382,"Es bleiben nur noch drei Monate, um die nötigen Unterschriften zu sammeln! 🗒🖋 Damit in Zukunft jedes Dach mit Solarpanels ausgestattet wird, drucke dir noch heute einen Unterschriftenbogen aus, sammle so viele Unterschriften wie möglich und schick sie so schnell wie möglich zurück, damit wir sie noch rechtzeitig einreichen können 🙏 Wir zählen auf dich! 💙☀",2025-08-29 15:08:19,1,1,19,893,0,Grüne Schweiz,6937189964334171141,0,True,gruenech,https://www.tiktok.com/@gruenech/video/7544024568126639382,0.46,0,-3.053235982941649
tiktok.com,https://www.tiktok.com/@gruenech,7542972740345531670,Nur mit deiner Hilfe war das möglich. Danke 💚 Alle unsere Petitionen und Appelle an den Bundesrat findest du via den Link in unserer Bio 🔗 Haben wir noch was vergessen diesen Sommer? 🥵,2025-08-26 19:06:42,1,0,34,827,0,Grüne Schweiz,6937189964334171141,0,,gruenech,https://www.tiktok.com/@gruenech/video/7542972740345531670,0.2,0,-2.9108474761981937
tiktok.com,https://www.tiktok.com/@gruenech,7538874658196638998,,2025-08-15 18:04:03,1,2,26,665,1,Grüne Schweiz,6937189964334171141,0,,gruenech,https://www.tiktok.com/@gruenech/video/7538874658196638998,0.0,0,-2.5782205770575426
tiktok.com,https://www.tiktok.com/@gruenech,7536225825100778774,"Gerade nach der heutigen Entscheidung… Das israelische Sicherheitskabinett hat heute entschieden, Gaza-Stadt dauerhaft zu besetzen. Gleichzeitig hungert Netanyahu die Palästinenser*innen weiter aus. Und Cassis schweigt… Die Lage ist zum verzweifeln, aber genau dann müssen wir dran bleiben.  Wir können alle etwas bewirken.  Manchmal vielleicht leise. Aber nie schweigend!  Wir fordern mehr denn je:  ➡️ Die Anerkennung des Staates Palästina ➡️ Uneingeschränkte Zulassen der Hilfsgüter ➡️ Sofortiger Waffenstillstand",2025-08-08 14:45:15,1,7,49,945,1,Grüne Schweiz,6937189964334171141,0,True,gruenech,https://www.tiktok.com/@gruenech/video/7536225825100778774,0.24,1,-1.6684753839612023
tiktok.com,https://www.tiktok.com/@gruenech,7533263606893251862,"Hier mal ein Sneak Peek von Unserer 😉 Und einmal mehr wird deutlich: Die Pläne sind da, jetzt fehlt noch eine politische Mehrheit, um sie umzusetzen. Wir organisieren das und mit deiner Mitgliedschaft können wir morgen noch mehr erreichen 💚 ",2025-07-31 15:10:18,2,7,60,1120,2,Grüne Schweiz,6937189964334171141,0,,gruenech,https://www.tiktok.com/@gruenech/video/7533263606893251862,-0.53,0,-0.944133750255955
tiktok.com,https://www.tiktok.com/@gruenech,7532486195029363990,Der beste Schutz vor Katastrophen ist der Klimaschutz. Jedes Zehntelgrad zählt!  Wir werden für eine grüne und gerechte Zukunft kämpfen. Kämpfe mit uns 💚🌍,2025-07-30 17:00:00,4,147,120,1687,1,Grüne Schweiz,6937189964334171141,0,True,gruenech,https://www.tiktok.com/@gruenech/video/7532486195029363990,-1.0,0,9.713935930948638
