source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/spschweiz/,3622885858971794069_6052176286,Zehntausende Menschen auf der Strasse - in der ganzen Schweiz! 🌹Unter dem diesjährigen Motto «Solidarität statt Hetze – gemeinsam sind wir stark» finden heute in über 50 Städten und Gemeinden Demonstrationen und Veranstaltungen gegen den Aufstieg rechtsextremer und neoliberaler Kräfte statt.  #1mai,8,3811,32
instagram.com,https://www.instagram.com/spschweiz/,3622729796283792954_6052176286,Heraus zum 1. Mai! 🌹✊,2,2736,531
instagram.com,https://www.instagram.com/spschweiz/,3621514809997308956_6052176286,Error 404: Rückgrat not found.,2,1705,438
instagram.com,https://www.instagram.com/spschweiz/,3618464998540813094_6052176286,"Wir haben uns die neuste Faschismus-Forschung geschnappt und ausführlich analysiert, ob Trumps Politik faschistisch ist. Was denkst du, zu welchem Schluss sind wir gekommen? Schreib es in die Kommentare und hör dir das ganze Gespräch überall dort an, wo es Podcasts gibt. 🎙️",2,707,197
instagram.com,https://www.instagram.com/spschweiz/,3617940455275425877_6052176286,Damit das mal geklärt wäre…,2,1121,251
instagram.com,https://www.instagram.com/spschweiz/,3616484371738256841_6052176286,So ein Bullsh***,2,1772,218
instagram.com,https://www.instagram.com/spschweiz/,3614804748993747522_6052176286,Frohe Ostern! 🐰,8,8119,42
instagram.com,https://www.instagram.com/spschweiz/,3613347599245094985_12874000967,"Wir stehen auf den Schultern von Gigantinnen. Kämpferinnen wie dir, Christiane.

Heute hast du uns verlassen. Und es schmerzt.
Deine Klarheit. Deine unbeirrbare Haltung. Dein Mut, auch dann laut zu sein, wenn es unbequem wurde – sie fehlen jetzt schon.

Du hast Generationen von Frauen geprägt. Als Gewerkschafterin, als Nationalrätin, als Ständerätin, als Präsidentin der SP Schweiz. Du hast nie nur von Gleichstellung geredet – du hast sie erkämpft. Für faire Löhne. Für das Recht auf körperliche Selbstbestimmung. Für die Anerkennung unbezahlter Arbeit. Für Frauen, die niemand gehört hat – und für jene, die nie leise sein wollten.

Du hast uns gezeigt, wie feministische Solidarität geht: konsequent, herzlich, unermüdlich. Du warst eine Schwester im Kampf – und ein Vorbild.

Danke, Christiane. Für alles.
Wir trauern. Und wir kämpfen weiter – in deinem Namen. 🌹",1,3381,50
instagram.com,https://www.instagram.com/spschweiz/,3608973211136898822_6052176286,Einverstanden? Video teilen! 🤝,2,7741,867
instagram.com,https://www.instagram.com/spschweiz/,3607075034636039369_6052176286,trump-appell.ch 🍑,2,2216,476
