source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,data.ig_play_count,sentiment_rulebased,voting.topic
instagram.com,https://www.instagram.com/svpch/,3682206472670402035_1491469054,(Link in Bio) Mit dem EU-Unterwerfungsvertrag und dem EU-Stromabkommen kann sich die EU unsere wertvolle Stromproduktion und unsere Stromreserven unter den Nagel reissen. Für die Schweizer Bevölkerung bedeuten die Verträge weniger Versorgungssicherheit und höhere Strompreise. Deshalb klar Nein zum EU-Unterwerfungsvertrag.,2025-07-22 08:34:08+00:00,1,690,81,,0.37,0
instagram.com,https://www.instagram.com/svpch/,3681696019733081216_1491469054,"(Link in Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-07-21 15:40:00+00:00,8,606,50,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3681462307440829837_1491469054,"Die Individualbesteuerung der FDP ist ein Bschiss und zerstört den Mittelstand! ""Hier muss das Volk an der Urne das letzte Wort haben"", sagt Nationalrat und Landwirt Martin Hübscher (ZH). Unterstütze darum das Referendum mit deiner Unterschrift.",2025-07-21 07:56:19+00:00,2,185,4,,-0.55,0
instagram.com,https://www.instagram.com/svpch/,3678745961282788985_1491469054,"Die Schweiz 🇨🇭 steht in wesentlichen Punkten viel besser da als die EU 🇪🇺: Die Menschen in der Schweiz haben höhere Löhne und eine höhere Kaufkraft 🛍️. Die Inflation, die das Leben der Haushalte teurer macht, liegt viel tiefer. Auch deshalb sagen wir NEIN ❌ zum EU-Unterwerfungsvertrag – wir wollen unsere erfolgreiche Schweiz 🇨🇭 nicht an die Krisen-EU anbinden!",2025-07-17 13:58:42+00:00,1,1198,73,,-0.01,0
instagram.com,https://www.instagram.com/svpch/,3677847139767751805_1491469054,"Nationalrat Pascal Schmid (TG): ""Die Linken wollen einen neuen Schutzstatus ins Asylgesetz schmuggeln und damit den Familiennachzug ausweiten. Jeder soll kommen und jeder soll bleiben dürfen. Eine Personenfreizügigkeit mit der ganzen Welt? NEIN zu diesem Schwachsinn!""",2025-07-16 08:13:41+00:00,2,488,51,,-0.0,0
instagram.com,https://www.instagram.com/svpch/,3677280242506536844_1491469054,"Nationalrat Lars Guggisberg redet Klartext: Badi-Grabscher und -Belästiger aus dem Maghreb sind Gesindel. Wer genug hat von solchen Zuständen, unterschreibt JETZT die Grenzschutz-Initiative! 👉 grenzschutzinitiative.ch/",2025-07-15 13:27:30+00:00,2,9246,606,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3676693198105467246_1491469054,"(Link in der Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-07-14 18:00:13+00:00,8,723,46,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3676555101611454871_1491469054,"In vielen Schweizer Schwimmbädern herrschen mittlerweile untragbare Zustände. Pöbeleien, sexuelle Belästigungen und respektloses Verhalten gegenüber den Bademeistern gehören zur Tagesordnung. Die Täter sind meist Migranten aus muslimischen Ländern. Pruntrut hat Stopp gesagt – es ist Zeit, dass der Rest der Schweiz dasselbe tut.",2025-07-14 13:26:50+00:00,2,1475,83,,-0.33,0
instagram.com,https://www.instagram.com/svpch/,3676414229026095733_1491469054,"Es gab 370'000 Asylgesuche in der Schweiz, die es nach der Logik des Dublin-Systems gar nicht geben dürfte. Und nur ein kleiner Teil davon sind wirklich Flüchtlinge, aber die meisten bleiben trotzdem hier. Die Kriminalitätsrate ist in den letzten 5 Jahren um 30% gestiegen. Jeder 4. Täter ist entweder Asyl-Migrant oder illegal in der Schweiz.",2025-07-14 08:46:40+00:00,2,848,58,,-0.62,0
instagram.com,https://www.instagram.com/svpch/,3675882332262769155_1491469054,"(Link in der Bio) Das Schwimmbad in Porrentruy hat den nicht in der Schweiz ansässigen Personen den Zugang zum Schwimmbad verboten und macht damit bisher sehr positive Erfahrungen. Hier geht es nicht um Fremdenfeindlichkeit, sondern darum untragbarem und frauenfeindlichem Verhalten den Riegel zu schieben.",2025-07-13 15:09:13+00:00,1,3611,221,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3674984294984453918_1491469054,Im Tod sind alle gleich - keine Sonderregeln für Muslime! Mit dem Prix Résistance 2025 zeichnet die SVP Schweiz das Weinfelder Referendumskomitee aus für den Widerstand gegen ein muslimisches Grabfeld. | Schauen Sie sich jetzt den Videocast 📺 - Dütsch. Dütlich. DETTLING! - an. 👉🏻 svp.ch/ddd,2025-07-12 09:25:22+00:00,2,956,72,,-0.07,0
instagram.com,https://www.instagram.com/svpch/,3674325183623600481_1491469054,"(Link in der Bio) Seit dem 13. Juni ist der EU-Unterwerfungsvertrag öffentlich. Es handelt sich um 2’228 Seiten Vernehmlassungsunterlagen – mit allen Querverweisen und zusätzlichen EU-Richtlinien sind es über 20’000 Seiten juristische Texte! Es ist unseriös, dass Economiesuisse und der Arbeitgeberverband dem EU-Vertrag nur vier Wochen nach Vernehmlassungseröffnung zustimmen. Ganz offensichtlich ist die sogenannte Wirtschaftselite bereit, die Schweiz und die Schweizer Bevölkerung für die kurzfristige eigene Gewinnmaximierung an die EU zu verscherbeln.",2025-07-11 11:35:25+00:00,1,494,31,,-0.33,0
instagram.com,https://www.instagram.com/svpch/,3673544683392889284_1491469054,"(Link in der Bio) Die neuen Verträge mit der EU werden vom Bundesrat als «Stabilisierungspaket» und von Economiesuisse als «Bilaterale III» verkauft. Beides ist irreführend. Nach EU-Recht handelt es sich um eine Assoziierung, sprich Anbindung und Ankettung der Schweiz an die EU und damit um das Ende des bilateralen Weges. Die Folgen für unser Land wären verheerend – insbesondere bei der Zuwanderung.",2025-07-10 09:44:43+00:00,1,457,54,,-0.68,1
instagram.com,https://www.instagram.com/svpch/,3672823727160443061_1491469054,"Der Bundesrat will sich sogar noch freiwillig an dem Solidaritätsmechanismus der EU anschliessen. Nationalrat Pascal Schmid (TG) erklärt, was das bedeutet: Noch mehr Asylmigranten, weniger Selbstbestimmung und noch mehr Zahlungen ins Ausland! Deshalb NEIN zum EU-Unterwerfungsvertrag!",2025-07-09 09:52:40+00:00,2,483,47,,0.01,0
instagram.com,https://www.instagram.com/svpch/,3672284525028777622_1491469054,"Wie konnte es so weit kommen, dass Schweizer Schutz vor sogenannten «Schutzsuchenden» brauchen? Nationalrat Andreas Glarner fordert: Sicherheit zuerst – für unser Land und unsere Leute.",2025-07-08 16:01:40+00:00,2,1502,80,,0.01,0
instagram.com,https://www.instagram.com/svpch/,3671625875696548517_1491469054,"(Link in der Bio) Illegale Einreise und illegaler Aufenthalt in der Schweiz sind Straftaten gemäss Ausländergesetz. Die Behörden handeln nicht, weil es zu viele Fälle sind. Es gab Jahre, in denen wir jedes Jahr über 50'000 Aufgriffe von illegal anwesenden Personen hatten! Wer diesen Unsinn stoppen will, unterschreibt JETZT die Grenzschutz-Initiative!",2025-07-07 18:13:41+00:00,2,911,65,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3671589671280392251_1491469054,"(Link in der Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-07-07 17:00:27+00:00,8,913,50,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3671495701993049737_1491469054,"(Link in der Bio) Behördenwillkür, linksgrüne Verbots- und Bevormundungspolitik, Aushebelung der demokratischen Rechte: Es braucht mutige Menschen, die sich gegen den übergriffigen Staat wehren.",2025-07-07 13:53:43+00:00,1,547,23,,0.34,0
instagram.com,https://www.instagram.com/svpch/,3668564323093490340_1491469054,"(Link in der Bio) Die SVP begrüsst den Abschluss von Freihandelsabkommen. Das Freihandelsabkommen mit den Mercosur-Staaten ist bereits das vierte Abkommen, das unser Bundesrat Guy Parmelin in diesem Jahr erfolgreich für die Schweiz verhandelt hat. Damit geht der Wirtschaftsminister konsequent den Weg, der gut ist für unsere Wirtschaft, unseren Wohlstand und unser Land: Freihandel mit möglichst vielen Ländern, statt EU-Unterwerfung. Im Unterschied zum Unterwerfungsvertag mit der EU muss die Schweiz bei diesem Abkommen keine Milliardenbeträge bezahlen, um Handel betreiben zu können. Die SVP wird nun genau prüfen, ob die gemachten Versprechungen zur Landwirtschaft im Mercosur Abkommen eingehalten wurden und ob es Begleitmassnahmen braucht.",2025-07-03 12:49:35+00:00,1,589,30,,0.61,0
instagram.com,https://www.instagram.com/svpch/,3668469182034978179_1491469054,"(Link in der Bio) An der heutigen Medienkonferenz hat die überparteiliche Allianz das Referendum gegen die vom Parlament beschlossene Einführung der Individualbesteuerung lanciert. Diese Reform schafft neue Ungleichheiten und ist ein riesiges Bürokratiemonster. Deshalb haben Die Mitte, EVP, SVP und EDU gemeinsam das Referendum gegen diesen Steuerschwindel ergriffen. Jetzt das Referendum unterschreiben: steuer-schwindel-nein.ch",2025-07-03 09:40:35+00:00,1,314,11,,0.46,0
instagram.com,https://www.instagram.com/svpch/,3667921281219257451_1491469054,(Link in Bio) Die linksextremen Jusos wollen mit ihrer Enteignungsinitiative die Schweizer Wirtschaft zerstören. Sie schieben für ihre Anliegen das «Klima» vor. Alles bloss Täuschung: Sie wollen uns einen Öko-Sozialismus aufzwingen.,2025-07-02 15:32:02+00:00,1,1083,96,,-0.86,0
instagram.com,https://www.instagram.com/svpch/,3667637396657797362_1491469054,Lassen Sie sich von den EU-Turbos nicht täuschen: Diese «Schutzklausel» ist eine wirkungslose Beruhigungspille für das Volk. Wir haben seit 23 Jahren eine «Schutzklausel» bei der Personenfreizügigkeit. Sie wurde trotz rekordhoher Zuwanderung nie angewendet. Nein zum EU-Unterwerfungsvertrag – Ja zu einer freien und erfolgreichen Schweiz!,2025-07-02 06:08:41+00:00,2,656,42,,0.53,0
instagram.com,https://www.instagram.com/svpch/,3666549353573152707_1491469054,(Link in Bio) Als Gemeindepräsidentin erlebe ich direkt die Anspruchshaltung von Schutzstatus-Flüchtlingen. Wir haben es mit Respektlosigkeit und fehlendem Integrationswillen zu tun. Die Belastung für die Gemeinden ist enorm.,2025-07-01 04:57:30+00:00,1,1209,163,,-0.28,0
instagram.com,https://www.instagram.com/svpch/,3666425530571896870_1491469054,"(Link in der Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-06-30 14:00:13+00:00,8,556,52,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3666312264421938853_1491469054,"Nationalrätin Magdalena Martullo-Blocher bringt es im Interview auf den Punkt: Der EU-Unterwerfungsvertrag bringt der Schweiz nur Nachteile. Das Schweizer Volk hat nichts mehr zu sagen! Wir müssen EU-Gesetze übernehmen, EU-Richter entscheiden und es wird noch mehr Zuwanderung in unser kleines Land geben. 📰 20min.ch",2025-06-30 10:16:19+00:00,2,3223,246,,-1.0,1
instagram.com,https://www.instagram.com/svpch/,3665610394114783446_1491469054,"Nationalrat Gregor Rutz (ZH) bringt es auf den Punkt: Mit dem EU-Migrationspakt sollen wir noch mehr Asylmigranten aufnehmen, um die Länder zu entlasten, die überlastet sind und anschliessend wieder mehr Asylmigranten an eben diese Länder zurückschicken. Wer diesen Unsinn stoppen will, unterschreibt JETZT die Grenzschutz-Initiative! 👉 Link in Bio",2025-06-29 11:01:10+00:00,2,523,46,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3664830469997634834_1491469054,Nationalrat Manfred Bühler (BE): «Pro-Palästina-Aktivisten legten die Bahnhöfe Genf und Lausanne stundenlang lahm. Die arbeitende Bevölkerung wurde blockiert. Der finanzielle Schaden ist riesig. Die Rädelsführer sind von den Strafverfolgungsbehörden zur Verantwortung zu ziehen.»,2025-06-28 09:11:41+00:00,2,533,25,,-0.42,0
instagram.com,https://www.instagram.com/svpch/,3664785940312310646_1491469054,"(Link in der Bio) Seit Januar wurden aber schon mehr als 10'000 neue Asylgesuche gestellt – primär von Afghanen, Türken, Algeriern, Eritreern und Syrern. Damit sind wir im Asylbereich mit insgesamt 227'000 Personen auf noch nie dagewesenem Rekordstand – Illegale und Untergetauchte nicht inbegriffen. Wer da von einem Rückgang redet, streut dem Volk Sand in die Augen.",2025-06-28 07:42:39+00:00,1,1300,157,,-0.55,0
instagram.com,https://www.instagram.com/svpch/,3664243555292159282_1491469054,"Nationalrat Pascal Schmid (TG): «Gemäss der Asylstatistik des Bundes sinkt die Zahl der Asylgesuche. Dies hat jedoch nichts mit einer Verschärfung der schweizerischen Asylpolitik zu tun, sondern mit dem strengeren Vorgehen in unseren Nachbarländern. Tatsache ist auch: Wir haben heute mit über 200'000 Personen einen rekordhohen Bestand an Asylmigranten im Land. Und Asylvorsteher Jans tut nichts dagegen!»",2025-06-27 13:45:44+00:00,2,275,14,,-0.56,0
instagram.com,https://www.instagram.com/svpch/,3664147674223476793_1491469054,"(Link in der Bio) Die Mehrheit der Staatspolitischen Kommission lehnt die Volksinitiative «Keine 10-Millionen-Schweiz (Nachhaltigkeits-Initiative)» der SVP ab. Deutlicher können FDP, Mitte, SP, Grüne und GLP nicht zeigen, dass ihnen die Sorgen der Bevölkerung egal sind, die zunehmend unter der masslosen Zuwanderung leidet.",2025-06-27 10:34:30+00:00,1,1653,92,,-0.3,1
instagram.com,https://www.instagram.com/svpch/,3663512139540890522_1491469054,(Link in der Bio) Der EU-Unterwerfungsvertrag liegt vor. Das heisst: Wir müssen in wichtigen Bereichen automatisch EU-Recht übernehmen. Bei Streitfällen entscheidet das Gericht der Gegenpartei: der Europäische Gerichtshof (EuGH). Und dafür muss die Schweiz noch Milliarden an die EU zahlen.,2025-06-26 13:31:51+00:00,1,668,111,,0.38,1
instagram.com,https://www.instagram.com/svpch/,3662811737178579044_1491469054,"(Link in der Bio) So wird die Bevölkerung über den Tisch gezogen: Bei der Abstimmung zur Beschaffung des US-Militärjets F-35 im Jahr 2020 hat der Bundesrat der Bevölkerung versprochen, die Flugzeuge würden zum Fixpreis von 6 Milliarden Franken beschafft. Jetzt stellt sich heraus: Die Flugzeuge sollen über 1 Milliarde teurer sein.  Beim EU-Vertrag verhält es sich ähnlich: Auch dieser wurde von Bundesrat und Verwaltung zum Nachteil der Schweiz verhandelt.",2025-06-25 14:20:11+00:00,1,822,55,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3662148088000802219_1491469054,"Besuchen Sie einen 1. August-Anlass 🇨🇭 Hier treten unsere Bundesräte, Regierungsräte, National- und Ständeräte auf 👉🏻 www.svp.ch/1-August",2025-06-24 16:21:41+00:00,1,362,9,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3662090010043756019_1491469054,(Link in der Bio) Besuchen Sie am 5. Juli 2025 die Veranstaltung zum 150. Todestag von Guillaume Henri Dufour mit Referat von alt Bundesrat Dr. Christoph Blocher. 🇨🇭,2025-06-24 14:26:18+00:00,1,288,5,,-0.0,0
instagram.com,https://www.instagram.com/svpch/,3662046826814826630_1491469054,"(Link in Bio) Das Schweizer Asylsystem ist komplett gescheitert. Dies veranschaulicht Nationalrat Pascal Schmid (TG) am Beispiel eines kriminellen Syrers, der bereits 8 Mal abgeschoben wurde. Weil er nach Deutschland, statt nach Syrien überstellt wurde, reiste er immer wieder in die Schweiz ein! ""Und die arbeitende Bevölkerung in unserem Land muss diesen Unsinn bezahlen"", sagt Pascal Schmid. Wer diesen Unsinn stoppen will, unterschreibt JETZT die Grenzschutz-Initiative!",2025-06-24 13:29:53+00:00,2,691,44,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3661993577592404037_1491469054,"(Link in der Bio) Auch 2024 haben die Staustunden weiter zugenommen, wie der Verkehrsflussbericht des Bundes zeigt: Es wurden insgesamt 55‘569 Staustunden verzeichnet – ein Anstieg um fast 14%. Dies kostet uns jedes Jahr weiter über 1 Milliarde Franken. Besonders stark betroffen sind Städte und Agglomerationen. Am Schluss zahlen dies immer die Kunden, denn längere Transportzeiten verteuern Produkte und Dienstleistungen.",2025-06-24 11:14:43+00:00,1,331,18,,0.56,0
instagram.com,https://www.instagram.com/svpch/,3661931424283742163_1491469054,"Lassen Sie sich von den EU-Turbos nicht täuschen: Die EU-Verträge bedeuten die Totale Unterwerfung unter die EU. Nicht mehr wir machen unsere Gesetze, sondern die EU. Und der Europäische Gerichtshof hat das letzte Wort, nicht mehr wir Schweizer Stimmbürger. Und das nennen Sie einen «Gewinn an Souveränität», Frau Moser? Nein zum EU-Unterwerfungsvertrag – Ja zu einer freien und erfolgreichen Schweiz!",2025-06-24 09:11:42+00:00,2,948,154,,0.21,0
instagram.com,https://www.instagram.com/svpch/,3661837212472511866_1491469054,"Nationalrat Benjamin Giezendanner (AG): «Links-grün fordert mit der Klimafonds-Initiative einen Fonds, der jährlich mit bis zu einem Prozent des Bruttoinlandproduktes gefüttert werden soll. Das sind rund 9 Milliarden Franken. Diese extreme Initiative ist reiner Betrug, denn es ist weder definiert, wie die Gelder eingesetzt werden, noch ist eine Prüfung vorgesehen, ob die Milliarden sinnvoll verwendet werden. Einmal mehr will Links-grün dem Bürger das Geld aus der Tasche ziehen - zugunsten linker Profiteure.»",2025-06-24 06:04:41+00:00,2,456,39,,-0.48,0
instagram.com,https://www.instagram.com/svpch/,3661422879669145029_1491469054,Nationalrat Pascal Schmid (TG): «Der Schutzstatus S wird vermehrt missbraucht. Die Erwerbsquote der Ukrainer in der Schweiz liegt bei rund 30%. Der Status S ist faktisch eine Personenfreizügigkeit für Ukrainer - direkt in unseren Sozialstaat. Dies gilt es zu stoppen.»,2025-06-23 16:21:43+00:00,2,364,28,,-0.0,0
instagram.com,https://www.instagram.com/svpch/,3661349853455905419_1491469054,"(Link in Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-06-23 13:55:45+00:00,8,489,20,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3661114413467619487_1491469054,"Nationalrat Thomas Aeschi (ZG): «Es kann nicht sein, dass die SRG als staatliche Institution mit ausgewählten Medienhäusern geheime Verträge abschliesst, in welchen Sie sich gegenseitige Unterstützung zusichern. Die SRG ist mit einer Zwangssteuer durch die Schweizer Bevölkerung finanziert und nutzt diese Gelder offenbar auch um gegen ein Volksbegehren Stimmung zu machen. Deshalb erst Recht JA zur SRG-Initiative 200 Franken sind genug!»",2025-06-23 06:08:41+00:00,2,424,29,,0.02,0
instagram.com,https://www.instagram.com/svpch/,3660498921718628524_1491469054,Nationalrätin Katja Riem (BE): «Die Individualbesteuerung ist alles andere als gerecht. Sie führt zu mehr Bürokratie und zur Mehrbelastung von Familien. Deshalb sage ich als junge Frau klar Nein zur Individualbesteuerung!»,2025-06-22 09:45:42+00:00,2,290,6,,0.01,0
instagram.com,https://www.instagram.com/svpch/,3659363024376629838_199786367,"Am 2. Januar jeden Jahres, am Morgen um 10.00 Uhr, hat China bereits so viel CO2 in die Luft geblasen, wie die Schweiz in einem ganzen Jahr… @svpch @svpbernstark @parlch",2025-06-20 20:09:29+00:00,2,10878,477,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3659223127678171426_1491469054,"Nationalrat Rémy Wyssmann (SO): «Der Bundesrat gibt keine Auskunft zu den Zahlungen der Schweiz an die EU in den letzten Jahren. Ich wollte vom Bundesrat eine übersichtliche und für alle verständliche Liste. Offenbar hält man in der Verwaltung nicht viel von Transparenz, sondern versteckt sich lieber hinter Beamtendeutsch.»",2025-06-20 15:30:56+00:00,2,377,12,,0.44,0
instagram.com,https://www.instagram.com/svpch/,3656292301168856901_1491469054,"Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»! ✍🏼 grenzschutzinitiative.ch",2025-06-16 14:27:19+00:00,8,570,41,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3656130446829151667_1491469054,Blatten statt Bangladesch – Jetzt Schweizer Opfern helfen statt Milliarden ins Ausland verschenken! | Schauen Sie sich jetzt den Videocast 📺 - Dütsch. Dütlich. DETTLING! - an. 👉🏻 svp.ch/ddd,2025-06-16 09:07:18+00:00,2,1601,135,,0.37,0
instagram.com,https://www.instagram.com/svpch/,3655312397728978251_1491469054,"Nationalrat Gregor Rutz (ZH): «Der neue EU-Migrationspakt löst die Asyl-Probleme nicht, sondern betreibt nur ""Pflästerlipolitik"". Die Schweiz muss das Asylchaos selber stoppen. Deshalb noch heute die Grenzschutz-Initiative unterschreiben!» 👉 Link in Bio",2025-06-15 06:01:08+00:00,2,625,26,,0.01,0
instagram.com,https://www.instagram.com/svpch/,3654890602404542889_1491469054,"Wir wollen frei und unabhängig bleiben, wie es die alten Eidgenossen🇨🇭 bereits im Bundesbrief geschrieben haben. Darum sagen wir entschieden NEIN zum EU-Unterwerfungsvertrag!",2025-06-14 16:03:04+00:00,2,4391,224,,0.0,1
instagram.com,https://www.instagram.com/svpch/,3654145923432931039_1491469054,"Einige Impressionen 📷 der Aktion, in der die SVP Schweiz 🇨🇭 den geplanten EU-Unterwerfungsvertrag anprangert: Bundesrat Cassis zerreisst symbolisch den Bundesbrief und damit den jahrhundertealten Willen der Schweiz zur Selbstbestimmung. Die übrigen Parteien sind bereit, die Schweiz der EU auszuliefern. Die SVP kämpft dagegen, denn unser Herz schlägt für die Schweiz!",2025-06-13 15:22:48+00:00,8,2195,77,,-0.37,0
instagram.com,https://www.instagram.com/svpch/,3654077938118716629_1491469054,(Link in der Bio) Nach monatelanger Geheimniskrämerei wird heute der EU-Unterwerfungsvertrag veröffentlicht. Die SVP wird diesen Angriff auf unsere Demokratie und Selbstbestimmung mit allen Mitteln bekämpfen.,2025-06-13 13:07:44+00:00,1,2444,171,,-0.26,0
instagram.com,https://www.instagram.com/svpch/,3653844515980292617_1491469054,"Nationalrat Gregor Rutz (ZH) redet in der Arena Klartext zur SRG-Halbierungsinitiative: «Es ist nicht der Auftrag der SRG, auf Youtube und all diesen Kanälen präsent zu sein. Bei der SRG arbeiten etwa 50 Leute Vollzeit für Social Media. Da frage ich mich schon: Welches Unternehmen in der Schweiz hat 50 Leute für Social Media?»",2025-06-13 05:24:40+00:00,2,1043,74,,-0.0,0
instagram.com,https://www.instagram.com/svpch/,3653501843314998192_1491469054,"JA zur Schweiz🇨🇭, NEIN zum EU-Unterwerfungsvertrag. Wir kämpfen für unsere Freiheit und Unabhängigkeit!",2025-06-12 18:03:49+00:00,2,11669,693,,-0.88,0
instagram.com,https://www.instagram.com/svpch/,3653214469561664555_1491469054,"Nationalrat Gregor Rutz (ZH) bringt es auf den Punkt: «Wer meint, dass alles stimmt, was über Staatsgelder und Zwangsgebühren finanziert wird und der Rest sei Unsinn, hat die Welt nicht verstanden.»",2025-06-12 08:32:41+00:00,2,698,55,,-0.54,0
instagram.com,https://www.instagram.com/svpch/,3652754785580878040_1491469054,"Nationalrat Rémy Wyssmann (SO): «Der Bundesrat bekommt ein Ruhegehalt in der Höhe von 230'000 Franken pro Jahr - egal, ob er im Pensionsalter ist oder nicht. Das ist eine Sauerei gegenüber der arbeitenden Bevölkerung!»",2025-06-11 17:19:42+00:00,2,406,26,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3652729778251324895_1491469054,"JA zur Freiheit und Unabhängigkeit🇨🇭, NEIN zum EU-Unterwerfungsvetrag! Einige Impressionen 📸 von unserem gelungenen Fraktionsausflug aufs Rütli, zur Wiege der Eidgenossenschaft.",2025-06-11 16:29:12+00:00,8,1766,26,,1.0,1
instagram.com,https://www.instagram.com/svpch/,3652693801088598633_1491469054,(Link in der Bio) Der SVP-Fraktionsausflug führte dieses Jahr auf das Rütli. Mit Blick auf den geplanten EU-Unterwerfungsvertrag ist klar: Wir Schweizerinnen und Schweizer wollen keine fremden EU-Richter. Wir wollen unsere Gesetze und Regeln selber bestimmen.,2025-06-11 15:17:42+00:00,1,3155,137,,0.25,0
instagram.com,https://www.instagram.com/svpch/,3652509186164612066_1491469054,Nationalrat Lars Guggisberg (BE): «Der Nationalrat hat 666 Millionen für EU-Forschungsprogramme gesprochen. Bei diesem Erpressungsversuch der EU machen wir nicht mit!»,2025-06-11 09:11:42+00:00,2,288,11,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3652380372964230358_1491469054,Nationalrat Christian Imark (SO): «Unsere Energieversorgung ist aufgrund der verfehlten links-grünen Ideologie völlig wetterabhängig. Für ein stabiles Stromnetz brauchen wir die Kernenergie!»,2025-06-11 04:55:42+00:00,2,217,10,,0.06,0
instagram.com,https://www.instagram.com/svpch/,3651944984068299752_1491469054,(Link in Bio) Die bewaffnete Neutralität sorgt seit über 200 Jahren für Frieden und Wohlstand in der Schweiz. SVP-Fraktion unterstützt einstimmig die Neutralitätsinitiative.,2025-06-10 14:29:55+00:00,1,3370,289,,0.23,0
